genes	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control	infected	control
HECTD3	10.2956689222506	13.1455941972768	10.2956689222506	35.6498015444496	10.2956689222506	20.2046042253832	22.5657138875287	20.2046042253832	17.1386171905777	13.1455941972768	17.1386171905777	20.2046042253832	17.1386171905777	35.6498015444496	22.5657138875287	35.6498015444496	22.5657138875287	13.1455941972768
MCM3AP	37.0644078631212	45.1522577385356	37.0644078631212	122.449316744928	37.0644078631212	69.3984223001949	81.2365694318608	69.3984223001949	61.6990214582979	45.1522577385356	61.6990214582979	69.3984223001949	61.6990214582979	122.449316744928	81.2365694318608	122.449316744928	81.2365694318608	45.1522577385356
UPP1	2.47096054127506	2.09567443875704	2.47096054127506	5.683301699587	2.47096054127506	3.22102386433848	5.41577133286424	3.22102386433848	4.1132681256303	2.09567443875704	4.1132681256303	3.22102386433848	4.1132681256303	5.683301699587	5.41577133286424	5.683301699587	5.41577133286424	2.09567443875704
RRP9	17.0908103529958	20.9567443185321	17.0908103529958	56.8330168086437	17.0908103529958	32.2102385372739	37.4590849263062	32.2102385372739	28.4501044399092	20.9567443185321	28.4501044399092	32.2102385372739	28.4501044399092	56.8330168086437	37.4590849263062	56.8330168086437	37.4590849263062	20.9567443185321
USP34	133.443400079903	162.258770667115	133.443400079903	440.032826688603	133.443400079903	249.389582108461	292.476924920762	249.389582108461	222.135673538987	162.258770667115	222.135673538987	249.389582108461	222.135673538987	440.032826688603	292.476924920762	440.032826688603	292.476924920762	162.258770667115
BLVRB	18.9441462348141	24.3858054363085	18.9441462348141	66.13235668617	18.9441462348141	37.4806600723973	41.5211665222109	37.4806600723973	31.535247760262	24.3858054363085	31.535247760262	37.4806600723973	31.535247760262	66.13235668617	41.5211665222109	66.13235668617	41.5211665222109	24.3858054363085
ARNT	21.4149914490005	25.9101568393884	21.4149914490005	70.2662759437003	21.4149914490005	39.8235679955718	46.9366850848952	39.8235679955718	35.6483239074167	25.9101568393884	35.6483239074167	39.8235679955718	35.6483239074167	70.2662759437003	46.9366850848952	70.2662759437003	46.9366850848952	25.9101568393884
OTUD6B	3.29461405794502	4.00083303383865	3.29461405794502	10.8499396473362	3.29461405794502	6.14922739949591	7.22102845020055	6.14922739949591	5.48435750568718	4.00083303383865	5.48435750568718	6.14922739949591	5.48435750568718	10.8499396473362	7.22102845020055	10.8499396473362	7.22102845020055	4.00083303383865
KIAA1147	5.76557460833642	7.23960259058286	5.76557460833642	19.6332240096402	5.76557460833642	11.1271733248914	12.6367998030457	11.1271733248914	9.59762564649294	7.23960259058286	9.59762564649294	11.1271733248914	9.59762564649294	19.6332240096402	12.6367998030457	19.6332240096402	12.6367998030457	7.23960259058286
SATB2	9.26610204252172	12.0024990371364	9.26610204252172	32.5498187674164	9.26610204252172	18.4476820995373	20.3091425261646	18.4476820995373	15.4247554923216	12.0024990371364	15.4247554923216	18.4476820995373	15.4247554923216	32.5498187674164	20.3091425261646	32.5498187674164	20.3091425261646	12.0024990371364
FDX2	2.67687391816445	2.66722201205198	2.67687391816445	7.23329306972966	2.67687391816445	4.09948491684798	5.86708560720526	4.09948491684798	4.4560404668523	2.66722201205198	4.4560404668523	4.09948491684798	4.4560404668523	7.23329306972966	5.86708560720526	7.23329306972966	5.86708560720526	2.66722201205198
SPNS1	15.2375899752495	19.0515856704111	15.2375899752495	51.6663787170558	15.2375899752495	29.2820349205955	33.3972564884877	29.2820349205955	25.3651533926459	19.0515856704111	25.3651533926459	29.2820349205955	25.3651533926459	51.6663787170558	33.3972564884877	51.6663787170558	33.3972564884877	19.0515856704111
IGF2BP1	94.8967381195542	109.200322000206	94.8967381195542	296.142551601341	94.8967381195542	167.839449034234	207.99159893707	167.839449034234	157.969227599251	109.200322000206	157.969227599251	167.839449034234	157.969227599251	296.142551601341	207.99159893707	296.142551601341	207.99159893707	109.200322000206
TGIF2-C20ORF24	27.5923927135177	36.3885288783556	27.5923927135177	98.6827840217813	27.5923927135177	55.928687079311	60.4761132227107	55.928687079311	45.9314940738877	36.3885288783556	45.9314940738877	55.928687079311	45.9314940738877	98.6827840217813	60.4761132227107	98.6827840217813	60.4761132227107	36.3885288783556
CSTF3	24.2977788231946	29.1489266091804	24.2977788231946	79.049560883773	24.2977788231946	44.8015142484189	53.2550851398985	44.8015142484189	40.4471368472313	29.1489266091804	40.4471368472313	44.8015142484189	40.4471368472313	79.049560883773	53.2550851398985	79.049560883773	53.2550851398985	29.1489266091804
FGB	178.394620719166	217.570532902738	178.394620719166	590.033908205497	178.394620719166	334.403028302529	390.999555310382	334.403028302529	296.963425732977	217.570532902738	296.963425732977	334.403028302529	296.963425732977	590.033908205497	390.999555310382	590.033908205497	390.999555310382	217.570532902738
E2F3	1.85322040598918	2.47670615610369	1.85322040598918	6.71662928460882	1.85322040598918	3.8066645688037	4.06182849972026	3.8066645688037	3.08495109427747	2.47670615610369	3.08495109427747	3.8066645688037	3.08495109427747	6.71662928460882	4.06182849972026	6.71662928460882	4.06182849972026	2.47670615610369
ZNF510	2.47096053994143	3.04825372855137	2.47096053994143	8.26662065245377	2.47096053994143	4.68512562001097	5.41577132994122	4.68512562001097	4.11326812341027	3.04825372855137	4.11326812341027	4.68512562001097	4.11326812341027	8.26662065245377	5.41577132994122	8.26662065245377	5.41577132994122	3.04825372855137
MGST1	62.8038546596879	77.159300182811	62.8038546596879	209.249859500124	62.8038546596879	118.592822743926	137.65145577104	118.592822743926	104.546021364271	77.159300182811	104.546021364271	118.592822743926	104.546021364271	209.249859500124	137.65145577104	209.249859500124	137.65145577104	77.159300182811
PDCD6	6.79514148924201	8.19218189623825	6.79514148924201	22.2165430055209	6.79514148924201	12.5912751049421	14.8933711669889	12.5912751049421	11.3114873467078	8.19218189623825	11.3114873467078	12.5912751049421	11.3114873467078	22.2165430055209	14.8933711669889	22.2165430055209	14.8933711669889	8.19218189623825
TFG	38.0939749868221	45.5332904527069	38.0939749868221	123.482647033258	38.0939749868221	69.9840645367664	83.4931413279548	69.9840645367664	63.4128835626803	45.5332904527069	63.4128835626803	69.9840645367664	63.4128835626803	123.482647033258	83.4931413279548	123.482647033258	83.4931413279548	45.5332904527069
ANKRD13A	12.1489085267654	14.2886893025811	12.1489085267654	38.7497841727716	12.1489085267654	21.9615262669467	26.6275844659559	21.9615262669467	20.2236002435538	14.2886893025811	20.2236002435538	21.9615262669467	20.2236002435538	38.7497841727716	26.6275844659559	38.7497841727716	26.6275844659559	14.2886893025811
PTPRM	8.44244851830164	10.2878563341689	8.44244851830164	27.8998447028668	8.44244851830164	15.8122989680104	18.5038853922801	15.8122989680104	14.0536660996964	10.2878563341689	14.0536660996964	15.8122989680104	14.0536660996964	27.8998447028668	18.5038853922801	27.8998447028668	18.5038853922801	10.2878563341689
BLZF1	3.91235418501041	4.76289645044221	3.91235418501041	12.9165947683219	3.91235418501041	7.32050878062267	8.57497126532713	7.32050878062267	6.51267452335583	4.76289645044221	6.51267452335583	7.32050878062267	6.51267452335583	12.9165947683219	8.57497126532713	12.9165947683219	8.57497126532713	4.76289645044221
IDH3B	44.2713768154289	56.011661602384	44.2713768154289	151.899152699656	44.2713768154289	86.0891822536785	97.0325707021237	86.0891822536785	73.6960546681594	56.011661602384	73.6960546681594	86.0891822536785	73.6960546681594	151.899152699656	97.0325707021237	151.899152699656	97.0325707021237	56.011661602384
LARP4	16.0611820328897	17.9085194216007	16.0611820328897	48.5664743452406	16.0611820328897	27.5251572310811	35.202378901912	27.5251572310811	26.7361404653354	17.9085194216007	26.7361404653354	27.5251572310811	26.7361404653354	48.5664743452406	35.202378901912	48.5664743452406	35.202378901912	17.9085194216007
AMMECR1	2.88278730079079	3.23876958957616	2.88278730079079	8.78328445134167	2.88278730079079	4.97794597585775	6.31839989412033	4.97794597585775	4.79881281762427	3.23876958957616	4.79881281762427	4.97794597585775	4.79881281762427	8.78328445134167	6.31839989412033	8.78328445134167	6.31839989412033	3.23876958957616
CYB5R1	6.58921909802305	8.38270687115969	6.58921909802305	22.7332315205686	6.58921909802305	12.8841094687274	14.4420371353321	12.8841094687274	10.9686999998417	8.38270687115969	10.9686999998417	12.8841094687274	10.9686999998417	22.7332315205686	14.4420371353321	22.7332315205686	14.4420371353321	8.38270687115969
RGL1	7.82470837945733	9.33527704202549	7.82470837945733	25.3165257436295	7.82470837945733	14.3481972087274	17.1499425513369	14.3481972087274	13.0253490624201	9.33527704202549	13.0253490624201	14.3481972087274	13.0253490624201	25.3165257436295	17.1499425513369	25.3165257436295	17.1499425513369	9.33527704202549
C2ORF47	8.64838421394453	11.0499150802649	8.64838421394453	29.9664871578092	8.64838421394453	16.983573170629	18.9552485841426	16.983573170629	14.3964755936839	11.0499150802649	14.3964755936839	16.983573170629	14.3964755936839	29.9664871578092	18.9552485841426	29.9664871578092	18.9552485841426	11.0499150802649
ARPC4	67.128492318699	81.7330384338031	67.128492318699	221.653472339315	67.128492318699	125.622597876566	147.130056609649	125.622597876566	111.745000846368	81.7330384338031	111.745000846368	125.622597876566	111.745000846368	221.653472339315	147.130056609649	221.653472339315	147.130056609649	81.7330384338031
ZBTB16	7.41288162461108	8.57321361551661	7.41288162461108	23.2498705957814	7.41288162461108	13.1769158123764	16.2473140003152	13.1769158123764	12.3398043781991	8.57321361551661	12.3398043781991	13.1769158123764	12.3398043781991	23.2498705957814	16.2473140003152	23.2498705957814	16.2473140003152	8.57321361551661
FBXO21	8.64836189345594	9.7163088058256	8.64836189345594	26.3498534546294	8.64836189345594	14.933837984591	18.9551996628182	14.933837984591	14.3964384380301	9.7163088058256	14.3964384380301	14.933837984591	14.3964384380301	26.3498534546294	18.9551996628182	26.3498534546294	18.9551996628182	9.7163088058256
MIA2	5.14783445712658	6.0965074474074	5.14783445712658	16.5332412786145	5.14783445712658	9.37025122512031	11.2828569350001	9.37025122512031	8.56930858863239	6.0965074474074	8.56930858863239	9.37025122512031	8.56930858863239	16.5332412786145	11.2828569350001	16.5332412786145	11.2828569350001	6.0965074474074
FOXN3	4.32418094709707	4.38186474544611	4.32418094709707	11.8832672167938	4.32418094709707	6.73486809514008	9.47759983221809	6.73486809514008	7.19821921962948	4.38186474544611	7.19821921962948	6.73486809514008	7.19821921962948	11.8832672167938	9.47759983221809	11.8832672167938	9.47759983221809	4.38186474544611
RAB22A	6.1774013570673	8.1921818625763	6.1774013570673	22.2165429142324	6.1774013570673	12.5912750532041	13.5394283406639	12.5912750532041	10.283170320534	8.1921818625763	10.283170320534	12.5912750532041	10.283170320534	22.2165429142324	13.5394283406639	22.2165429142324	13.5394283406639	8.1921818625763
BCL7C	4.32418094679172	5.14392816255625	4.32418094679172	13.9499223391533	4.32418094679172	7.90614947704544	9.47759983154885	7.90614947704544	7.19821921912119	5.14392816255625	7.19821921912119	7.90614947704544	7.19821921912119	13.9499223391533	9.47759983154885	13.9499223391533	9.47759983154885	5.14392816255625
Sep-11	37.6821480556405	45.5332899572258	37.6821480556405	123.482645689553	37.6821480556405	69.9840637752185	82.5905123904471	69.9840637752185	62.727338584924	45.5332899572258	62.727338584924	69.9840637752185	62.727338584924	123.482645689553	82.5905123904471	123.482645689553	82.5905123904471	45.5332899572258
ARPC1A	6.58922810925243	7.62063433041351	6.58922810925243	20.6665516556368	6.58922810925243	11.7128140639142	14.442056885853	11.7128140639142	10.9687150003251	7.62063433041351	10.9687150003251	11.7128140639142	10.9687150003251	20.6665516556368	14.442056885853	20.6665516556368	14.442056885853	7.62063433041351
CETN2	6.58919871380227	6.85860813339879	6.58919871380227	18.5999974712034	6.58919871380227	10.5415898888027	14.4419924578568	10.5415898888027	10.9686660673834	6.85860813339879	10.9686660673834	10.5415898888027	10.9686660673834	18.5999974712034	14.4419924578568	18.5999974712034	14.4419924578568	6.85860813339879
GLMN	12.3548027074422	15.4317844925151	12.3548027074422	41.8497670306027	12.3548027074422	23.7184484385851	27.0788566666595	23.7184484385851	20.5663406299275	15.4317844925151	20.5663406299275	23.7184484385851	20.5663406299275	41.8497670306027	27.0788566666595	41.8497670306027	27.0788566666595	15.4317844925151
HNRNPUL1	128.097497595644	156.207290051531	128.097497595644	423.621694581668	128.097497595644	240.088536527669	280.759948895077	240.088536527669	213.236652318729	156.207290051531	213.236652318729	240.088536527669	213.236652318729	423.621694581668	280.759948895077	423.621694581668	280.759948895077	156.207290051531
SEC23A	110.811026582916	132.978467724925	110.811026582916	360.626983682535	110.811026582916	204.386144175711	242.872021268028	204.386144175711	184.460842655416	132.978467724925	184.460842655416	204.386144175711	184.460842655416	360.626983682535	242.872021268028	360.626983682535	242.872021268028	132.978467724925
CCNJL	3.70644012269448	4.76288685423409	3.70644012269448	12.9165687441719	3.70644012269448	7.32049403137784	8.12365548869042	7.32049403137784	6.16990104114308	4.76288685423409	6.16990104114308	7.32049403137784	6.16990104114308	12.9165687441719	8.12365548869042	12.9165687441719	8.12365548869042	4.76288685423409
CAP1	11.5311492006868	14.2886893505577	11.5311492006868	38.7497843028804	11.5311492006868	21.9615263406862	25.2735995710536	21.9615263406862	19.1952512663748	14.2886893505577	19.1952512663748	21.9615263406862	19.1952512663748	38.7497843028804	25.2735995710536	38.7497843028804	25.2735995710536	14.2886893505577
RECQL4	16.2671568625685	19.6231333682546	16.2671568625685	53.2163704249642	16.2671568625685	30.1604961645345	35.6538278664878	30.1604961645345	27.079015103537	19.6231333682546	27.079015103537	30.1604961645345	27.079015103537	53.2163704249642	35.6538278664878	53.2163704249642	35.6538278664878	19.6231333682546
POLR2F	10.9134090577244	13.3361100586877	10.9134090577244	36.1664653443847	10.9134090577244	20.4974245818235	23.9196567210846	20.4974245818235	18.1669342222434	13.3361100586877	18.1669342222434	20.4974245818235	18.1669342222434	36.1664653443847	23.9196567210846	36.1664653443847	23.9196567210846	13.3361100586877
PGM3	39.5353686540462	47.2479329553944	39.5353686540462	128.132620554664	39.5353686540462	72.6194473604654	86.6523413118997	72.6194473604654	65.8122899995064	47.2479329553944	65.8122899995064	72.6194473604654	65.8122899995064	128.132620554664	86.6523413118997	128.132620554664	86.6523413118997	47.2479329553944
GC	16.2671819637566	19.2422095262075	16.2671819637566	52.1833353891389	16.2671819637566	29.5750212629764	35.6538828824594	29.5750212629764	27.0790568880638	19.2422095262075	27.0790568880638	29.5750212629764	27.0790568880638	52.1833353891389	35.6538828824594	52.1833353891389	35.6538828824594	19.2422095262075
ANLN	53.33162173631	67.2518233441391	53.33162173631	182.381573608715	53.33162173631	103.365162024034	116.890522252381	103.365162024034	88.7781314641869	67.2518233441391	88.7781314641869	103.365162024034	88.7781314641869	182.381573608715	116.890522252381	182.381573608715	116.890522252381	67.2518233441391
PCOLCE2	16.0612435389841	19.6231333865887	16.0612435389841	53.2163704746849	16.0612435389841	30.1604961927138	35.2025137089788	30.1604961927138	26.7362428510487	19.6231333865887	26.7362428510487	30.1604961927138	26.7362428510487	53.2163704746849	35.2025137089788	53.2163704746849	35.2025137089788	19.6231333865887
TMX2	22.6504714647054	28.0058307770803	22.6504714647054	75.9495762844389	22.6504714647054	43.0445910897799	49.6445701925743	43.0445910897799	37.70495754586	28.0058307770803	37.70495754586	43.0445910897799	37.70495754586	75.9495762844389	49.6445701925743	75.9495762844389	49.6445701925743	28.0058307770803
