genes	control	control	control	control	infected	infected	infected	infected
LOC105377359	62.9080663558283	63.1329638892912	62.9503164196532	63.0322557438831	67.0390996374467	67.1476905917095	68.0240940378952	68.0282936649859
GOLT1A	524.687893150856	526.563662346177	525.040281934329	525.723700991484	549.467324198748	550.357359736123	557.540556692802	557.574977767558
FIGNL2	475.029210294447	476.727448754262	475.348247512029	475.966984897165	446.93669322611	447.660648086407	453.503460121302	453.531458221737
FAM86EP	71.6423320437253	71.8984547431105	71.6904481801249	71.7837641030895	75.6647367023974	75.7872995949033	76.7764661612704	76.781206136595
PPP3CB-AS1	171.483133021263	172.096188482686	171.598303836943	171.821664891424	180.586336990072	180.878853488154	183.239662164406	183.250974894993
MTMR7	44.4311275630538	44.5899696889807	44.4609682191747	44.5188408701427	40.9307134017808	40.9970135945189	41.5321016024749	41.5346656842387
LOC105373681	103.320336401986	103.689708569331	103.389727992926	103.52430530605	109.711246407716	109.888958355001	111.32321560125	111.330088401229
RAB11B	280.065585866401	281.066825661516	280.253682394613	280.618474800027	263.210079606938	263.636431301258	267.077381762792	267.093870411757
LOC102723696	29.9503951937089	30.057468426054	29.9705103582946	30.0095214944612	32.7438243469953	32.7968632921972	33.2249239411946	33.2269751598494
PSMD7	8169.8218642647	8199.02913278432	8175.30884733697	8185.95024392432	8549.3761962261	8563.22460595297	8674.99076632254	8675.52633723678
DOCK5	4083.16290169948	4097.76028671725	4085.90521923041	4091.22364067088	4278.55770993726	4285.48818285684	4341.42185055185	4341.68987841865
RNFT2	361.456724956668	362.74893962174	361.699485076062	362.17029146858	379.850351045022	380.465638426866	385.431429412888	385.455224926749
PIGZ	2709.09834042539	2718.7834185078	2710.91781421343	2714.44648231827	2557.16481891088	2561.30695341738	2594.73681855397	2594.89701072103
PLA2G12A	1266.27851776044	1270.8054875406	1267.12897067204	1268.77832999974	1194.74296572915	1196.678228575	1212.29712647389	1212.37197048213
DPM3	307.521641914318	308.621037631901	307.728178369038	308.128732971718	322.748306524531	323.271099145282	327.490393998858	327.510612386917
CTSH	11099.0811644026	11138.7605906221	11106.5354848858	11120.9923147149	10477.2135270525	10494.1846770391	10631.1534921215	10631.8098313325
TTC23	655.432247207926	657.775429955196	655.872445991351	656.72616282809	617.67203254339	618.672547105759	626.747385533797	626.786079254552
OXNAD1	613.277451915796	615.469930468294	613.689338864272	614.488148029557	577.476460160562	578.411865322807	585.961226255649	585.99740194714
GTF2A2	548.914188212844	550.876566873692	549.282847763675	549.997822173919	516.296801788365	517.133107208519	523.882665284165	523.915008410003
RAC1	3111.24511453464	3122.3678749816	3113.33467653009	3117.38715083054	3256.4366651863	3261.7114908758	3304.2829503836	3304.48694804634
SSTR5-AS1	54.6645631166619	54.8599899692887	54.7012767118243	54.7724786676397	58.8009897841748	58.8962365226721	59.66494299941	59.6686265546933
C17orf62	656.236581837907	658.582640096774	656.677320825337	657.532085327978	687.280718018032	688.393985788925	697.378819908497	697.421874226618
CXorf38	571.360929394797	573.403555582211	571.74466453613	572.488876386183	598.713762894504	599.683568563055	607.510565165296	607.548071255798
AHSA1	3771.35067813611	3784.83332852531	3773.88357758903	3778.7958558373	3557.86239766266	3563.62547734284	3610.13748128128	3610.36036159129
FUT8-AS1	60.4070438433915	60.6230001738137	60.4476141804834	60.5262958605601	56.0644695788783	56.1552836602835	56.8882155554496	56.8917276829475
SAP18	9945.11419494752	9980.66816730775	9951.79349275181	9964.7472518439	9384.87966942486	9400.08144039815	9522.7701538326	9523.35806439697
LRCH1	511.435956899774	513.264350171003	511.779445470845	512.445603550767	537.055218204406	537.925148423517	544.946081678466	544.979725203748
METTL15	904.322867166428	907.555838612879	904.930224872195	906.108127944308	853.773068587276	855.156023202466	866.317415041214	866.370899179986
SLC39A9	7713.1254021735	7740.69997215674	7718.30566059518	7728.35219865883	7282.74707944169	7294.54378404077	7389.75127746833	7390.2075011064
PRR15	533.44059494078	535.347655211439	533.798862178809	534.493681848181	558.762291426967	559.667383093775	566.972093336805	567.00709668961
NUP43	2346.5859590918	2354.97504851753	2348.16196376474	2351.21845045832	2213.73118878841	2217.31702427206	2246.2571749196	2246.39585287801
NEK5	36.4346602014051	36.5649148044556	36.4591303021111	36.5065873550518	33.4943868486253	33.5486415663946	33.9865143334927	33.9886125707177
ANKIB1	2976.83965090599	2987.48190926466	2978.83894404172	2982.71635187613	3116.06677214028	3121.1142245399	3161.85062572097	3162.04582998987
LOC100506124	67.6236535082574	67.8654093554604	67.6690706358581	67.7571521298763	72.2227081138085	72.3396955560018	73.2838644160568	73.2883887674159
ABCB4	2460.86009998082	2469.65772163322	2462.51285299504	2465.71818460507	2321.66717064071	2325.42784247109	2355.77904229701	2355.92448184494
IGSF23	274.072370552696	275.0521844891	274.256441941618	274.613428034723	287.688123553568	288.154125156151	291.915077559637	291.933099622044
TRIM52-AS1	140.280970013119	140.782477148457	140.375184956922	140.557904416461	131.21457393074	131.427117295334	133.142487958195	133.15070782216
TDRKH	539.661676767664	541.590977524152	540.024122183779	540.727044967273	508.819410943819	509.64360437244	516.295410372953	516.327285081802
TRK-CTT2-5	36.1915790672114	36.3209646505848	36.2158859107387	36.263026344444	33.2481712943253	33.3020271883911	33.7366811747857	33.7387639879744
MBLAC1	38.4386093349936	38.5760280943032	38.4644253199988	38.5144925666286	35.4813011920458	35.5387743439193	36.0026220806585	36.0048447870269
TOR2A	297.034864622246	298.096769911596	297.234357989559	297.621253303464	311.814439093412	312.319520869229	316.395877062403	316.415410504421
CEP162	490.219236702108	491.971779795179	490.548475784449	491.186998557549	513.529059218798	514.360881407399	521.074256730902	521.106426473046
SGK1	523.684151025817	525.556331823954	524.03586568002	524.717977338042	548.975624587132	549.864863661991	557.041632620137	557.076022892644
FIBP	1358.39625323101	1363.25254566716	1359.30857388753	1361.07791886146	1280.90740870722	1282.98224202966	1299.72756935814	1299.80781108996
XPO1	6179.0855040093	6201.17585218575	6183.23547669241	6191.28388955719	6465.15230755253	6475.62465969223	6560.14372085351	6560.54872672207
NBR2	342.469408781188	343.693743429876	342.699416715262	343.145491655258	359.733084714206	360.315785841761	365.018583415946	365.041118694853
PTK6	71.3860829459533	71.6412895499413	71.4340269813591	71.5270091334876	65.9807752424866	66.0876519067815	66.9502198576825	66.9543531866304
UTP14A	756.083751185428	758.786764973376	756.591549129238	757.576367058355	791.590291435987	792.872521442015	803.220996632366	803.270585365667
UHRF2	1456.47282483767	1461.67974288231	1457.4510152888	1459.34810744152	1524.85763055052	1527.32761815644	1547.2621114534	1547.35763531111
MYCBP2	4864.98952344677	4882.38195350427	4868.25692824524	4874.5936983453	5091.38002994521	5099.62712483396	5166.18683443949	5166.5057811082
XYLT2	2066.49287098573	2073.88062229531	2067.88076065951	2070.57241912532	1950.94821879879	1954.10839442678	1979.61317822507	1979.73539429057
TRIOBP	894.601571647793	897.799789277908	895.20240037596	896.367641218384	937.744256892792	939.26322931726	951.522378124841	951.581122591975
TBC1D15	449.537439538937	451.144544433557	449.83935607544	450.424889793858	423.874692248785	424.561290928781	430.102612978849	430.129166373066
SNHG4	162.743586494741	163.325397911143	162.85288769115	163.064865268472	152.8611446563	153.108751465724	155.107108166354	155.116684067696
USP30	1301.18071844328	1305.83246425457	1302.05461223126	1303.74943254519	1227.86843048755	1229.85735046555	1245.90929820592	1245.98621734046
GCN1L1	7730.32575306194	7757.96181462668	7735.51756351447	7745.58650546381	7302.52173555128	7314.3504714394	7409.81647932874	7410.27394173914
KITLG	353.184424964116	354.447065999411	353.421629274487	353.881660790102	370.374307370267	370.974245312293	375.816155796077	375.839357688455
LINC00239	239.119393416406	239.974249794892	239.279989826674	239.591448795957	225.022542488204	225.387037428494	228.328761478678	228.342857890631
LCTL	44.1721650055147	44.330081335374	44.2018317382388	44.2593670840218	47.40928831669	47.4860826037117	48.1058651468344	48.1088350753186
ZNF333	393.646763146993	395.054057810711	393.911142611041	394.423877330545	412.273913261641	412.941720823211	418.331385665206	418.357212335079
ZNF394	749.827520702096	752.508168347099	750.33111686142	751.307785894414	707.254847884048	708.400470054603	717.646426360241	717.690731946611
CGN	182.457958072081	183.110248741754	182.58049975585	182.818155793476	191.970361458404	192.281317972642	194.79095022095	194.802976097415
RBSN	1529.57913187484	1535.0474063573	1530.6064216914	1532.598736631	1600.89201407487	1603.48516333285	1624.41365559623	1624.51394258558
CWC27	945.020260385816	948.398725786915	945.654951111983	946.885863553029	891.779191483184	893.223708994883	904.881955613339	904.937820624529
NSUN5P2	478.27274761808	479.982581785505	478.593963247222	479.216925420558	501.212347142303	502.024218533161	508.576577241465	508.607975410036
FBXO27	48.176889160873	48.3491224557403	48.209245530411	48.2719971292125	51.6183757036225	51.7019879344768	52.3767959584183	52.3800295628395
KIAA1549	374.923047548699	376.263404573109	375.174851865792	375.663198479095	353.301194310098	353.873476963651	358.492190310182	358.514322666894
QRSL1	818.976479693337	821.90433618165	819.526517399828	820.593254675245	857.332997052013	858.72171809353	869.929648945951	869.983356094461
PGC	52.4214841305327	52.6088919331305	52.4566912379613	52.524971527495	55.8237734308519	55.914197628972	56.6439828987395	56.6474799479611
SDHD	1585.81441001407	1591.48372668524	1586.87946834313	1588.94503113401	1496.73335192613	1499.15778339734	1518.72460745588	1518.81836948381
RNVU1-19	43.930412348208	44.0874644077203	43.9599167159797	44.0171371729015	47.1636052218716	47.2400015476757	47.8565722709481	47.8595268087515
AQP11	498.225848465831	500.007015348209	498.56046491673	499.209416501193	469.847542247455	470.608608449815	476.750934457092	476.780367794914
DOCK11	81.6271952835425	81.9190140588792	81.6820174138408	81.7883388700191	75.8632476875769	75.9861321311989	76.9778938355147	76.9826462464495
C5orf22	1679.48340213774	1685.48758723693	1680.61137006051	1682.79893904806	1758.15803162399	1761.00592277156	1783.9903567241	1784.10049555561
KANSL2	761.289681156063	764.011306242651	761.800975485731	762.792574268377	796.795871610274	798.086533694323	808.503061534975	808.55297636895
STX5	567.614019605416	569.643250519082	567.995238262187	568.734569668859	594.590047583723	595.553173595431	603.326260787655	603.363508550307
TSSC4	383.653132032729	385.024699275178	383.910799614233	384.410517380149	360.99566659255	361.580412869454	366.299716200955	366.322330573601
MPZL2	6276.78195583516	6299.22157068466	6280.99754301835	6289.17320794644	5926.17325735811	5935.77256302635	6013.24554063986	6013.61678246576
LPCAT3	1680.47636756887	1686.48410253836	1681.60500238312	1683.79386473288	1586.48307949114	1589.0528889375	1609.79301292038	1609.89239727004
PRORSD1P	80.1254801992696	80.411930314624	80.1792937536916	80.2836591885467	85.0782791277981	85.2160902196458	86.3283202082106	86.333649889662
VPS37A	1889.0377115468	1895.79105728695	1890.30641949641	1892.7669381945	1783.74760820553	1786.63694973885	1809.95591672097	1810.06765859726
FAM120AOS	1459.99801046131	1465.21753111159	1460.97856848351	1462.88025227836	1378.63889063696	1380.87203090179	1398.89500378379	1398.98136784991
LOC100506127	92.1070726442622	92.4363571804457	92.1689332278626	92.2889049854838	85.8372994208597	85.9763399853342	87.0984926608706	87.1038698907258
TMEM232	57.6627857534941	57.868931309061	57.7015130029478	57.7766202184696	53.5946381778919	53.6814515887907	54.3820953302818	54.385452736566
PITX1	306.009400534988	307.103389960883	306.214921344203	306.613506214798	321.013995904829	321.533979262833	325.730601440134	325.750711183269
RCL1	472.774166101968	474.464342735913	473.091688795792	473.707488929666	495.943517500089	496.746854360474	503.23033355696	503.26140166263
GORAB	301.769293528685	302.848124491404	301.971966614198	302.365028639745	316.021953607626	316.533850779512	320.66521189131	320.685008910733
STK38	1611.25706551176	1617.01734016014	1612.33921153531	1614.43791401905	1684.08918028816	1686.81709358264	1708.83322400907	1708.93872283861
PAQR3	1138.95480652424	1143.02659161559	1139.71974679434	1141.20326381498	1191.36531295306	1193.29510462551	1208.86984640434	1208.94447882139
LOC100130207	109.83021689331	110.222862007202	109.903980624139	110.047037218843	102.960250104025	103.127026684713	104.473028025711	104.479477913283
ZBTB7A	496.703000732737	498.478723405511	497.036594414735	497.683562452073	520.290001086605	521.132774751779	527.934535999084	527.96712927667
ATP1B1	5639.80659379383	5659.9690096115	5643.59437813297	5650.94036677723	5325.60113942203	5334.22762922992	5403.8493159298	5404.18293524957
HIP1	864.148801708572	867.238150107073	864.729177869236	865.854753219868	815.956563117761	817.278261981635	827.945277912959	827.99639305779
SNORA49	3436.01243394364	3448.29624373316	3438.32011486672	3442.79560669459	3243.206721468	3248.46011709325	3290.85862129093	3291.06179017121
DDRGK1	2100.56991589365	2108.07949328678	2101.98069225599	2104.71673692207	1981.78710948129	1984.99723841393	2010.90517962657	2011.02932757722
SASH1	2897.68891768907	2908.04821067139	2899.63505192605	2903.40936395785	2737.5354490026	2741.96975060187	2777.75760447425	2777.92909585907
VPS28	689.180157033253	691.643989199889	689.643021452846	690.540695783201	721.340972266146	722.509411355437	731.939515837566	731.98470384136
ARPC2	5059.83485148907	5077.92385729944	5063.23311752716	5069.82367852295	4778.59671659355	4786.33716030921	4848.80784760965	4849.10720014176
USP24	5157.00352955408	5175.43991523625	5160.46705563095	5167.18418125157	5393.11229390588	5401.84813930967	5472.35240063786	5472.69024915634
XBP1	8208.78873720078	8238.13531303211	8214.30189104833	8224.99404295882	7755.99784587906	7768.56112927485	7869.95543912534	7870.44130929432
CACUL1	6013.54084043507	6035.0393632913	6017.57963067358	6025.41241748834	5682.32655536188	5691.53087442966	5765.81603939166	5766.1720055766
MTMR1	554.140038056991	556.121099230405	554.512207372186	555.233988582091	523.249143791356	524.096710720936	530.937156898055	530.969935549488
WDR92	317.251080823349	318.385259470044	317.464151724901	317.877379164238	298.869574885448	299.353688373136	303.260816106149	303.279538624352
UGDH-AS1	114.571048847464	114.980642525743	114.647996596882	114.797228243357	107.420039216873	107.594039831866	108.998344082195	109.005073350774
LINC01578	853.676008409742	856.727916373052	854.249350874874	855.361285151229	805.907926475705	807.213348404956	817.748998315104	817.799483968685
TECPR1	453.780587203748	455.402861431956	454.085353506108	454.676414030108	428.174787397612	428.868351437198	434.465888714317	434.492711485602
NUMA1	6417.25726195839	6440.19907869852	6421.56719460463	6429.92583211988	6708.74786265839	6719.61479458699	6807.31838515163	6807.73865092818
NECAB3	889.380498301306	892.560050494925	889.977820473082	891.136260737352	840.124757945962	841.48560481978	852.468572029537	852.521201177484
LOC105374838	275.565287577013	276.550438720167	275.750361632894	276.109292287629	259.470357367232	259.890651402531	263.282712402894	263.298966779041
